"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","disability","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","Waikato Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.168","0.133"," 0.207",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","Wellington Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.128","0.099"," 0.161",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","Wellington Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.141","0.117"," 0.169",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","Wellington Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.162","0.126"," 0.205",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","Wellington Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.151","0.124"," 0.180",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","Wellington Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.203","0.162"," 0.250",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","West Coast Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","West Coast Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.202","0.083"," 0.377",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","West Coast Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.285","0.141"," 0.470",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","West Coast Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.278","0.189"," 0.381",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2014/15","2016/17","All","All","All","West Coast Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.204","0.027"," 0.558",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Auckland Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.107","0.086"," 0.131",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Auckland Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.109","0.091"," 0.130",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Auckland Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.121","0.097"," 0.149",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Auckland Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.132","0.114"," 0.151",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Auckland Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.150","0.134"," 0.166",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.186","0.080"," 0.340",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.108","0.071"," 0.155",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.141","0.104"," 0.186",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.152","0.119"," 0.192",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.221","0.184"," 0.263",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Canterbury Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.084","0.057"," 0.118",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Canterbury Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.117","0.091"," 0.148",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Canterbury Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.118","0.086"," 0.156",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Canterbury Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.146","0.120"," 0.174",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Canterbury Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.170","0.130"," 0.216",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Gisborne Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.186","0.082"," 0.337",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Gisborne Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.174","0.124"," 0.234",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Gisborne Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.243","0.145"," 0.365",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Gisborne Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.193","0.133"," 0.267",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Gisborne Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.237","0.194"," 0.285",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.091","0.048"," 0.154",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.205","0.070"," 0.415",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.112","0.089"," 0.139",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.137","0.105"," 0.175",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.211","0.178"," 0.247",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.186","0.035"," 0.471",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.190","0.135"," 0.257",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.188","0.124"," 0.267",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.169","0.141"," 0.200",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.208","0.178"," 0.242",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Marlborough Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.263","0.101"," 0.492",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Marlborough Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.193","0.068"," 0.388",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Marlborough Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.170","0.118"," 0.235",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Marlborough Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.270","0.225"," 0.319",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Marlborough Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Nelson Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.249","0.032"," 0.646",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Nelson Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.130","0.002"," 0.572",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Nelson Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.212","0.137"," 0.304",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Nelson Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.216","0.139"," 0.311",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Nelson Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.255","0.161"," 0.371",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Northland Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.248","0.054"," 0.570",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Northland Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.191","0.060"," 0.404",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Northland Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.132","0.048"," 0.271",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Northland Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.139","0.075"," 0.229",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Northland Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.176","0.134"," 0.225",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Otago Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.137","0.106"," 0.173",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Otago Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.143","0.083"," 0.224",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Otago Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.161","0.098"," 0.244",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Otago Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.168","0.127"," 0.214",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Otago Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.209","0.154"," 0.273",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Southland Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.238","0.049"," 0.559",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Southland Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.274","0.127"," 0.468",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Southland Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.302","0.182"," 0.446",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Southland Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.223","0.123"," 0.354",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Southland Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.334","0.255"," 0.421",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Taranaki Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.099","0.076"," 0.127",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Taranaki Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.161","0.099"," 0.243",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Taranaki Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.151","0.083"," 0.245",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Taranaki Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.181","0.137"," 0.231",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Taranaki Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.178","0.110"," 0.264",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Tasman Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.184","0.054"," 0.403",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Tasman Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.178","0.084"," 0.314",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Tasman Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.120","0.058"," 0.212",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Tasman Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.129","0.058"," 0.236",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Tasman Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.175","0.069"," 0.337",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Waikato Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.132","0.091"," 0.184",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Waikato Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.119","0.070"," 0.186",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Waikato Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.119","0.089"," 0.155",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Waikato Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.165","0.138"," 0.195",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Waikato Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.167","0.131"," 0.207",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Wellington Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.139","0.110"," 0.173",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Wellington Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.148","0.118"," 0.182",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Wellington Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.162","0.123"," 0.207",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Wellington Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.154","0.128"," 0.184",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","Wellington Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.195","0.151"," 0.245",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","West Coast Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","West Coast Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.270","0.188"," 0.366",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","West Coast Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.212","0.085"," 0.399",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","West Coast Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.325","0.281"," 0.371",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2015/16","2017/18","All","All","All","West Coast Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.218","0.051"," 0.504",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Auckland Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.104","0.084"," 0.126",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Auckland Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.102","0.087"," 0.118",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Auckland Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.110","0.090"," 0.133",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Auckland Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.139","0.122"," 0.158",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Auckland Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.157","0.139"," 0.176",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.155","0.094"," 0.236",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.103","0.067"," 0.148",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.136","0.096"," 0.186",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.154","0.129"," 0.182",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.232","0.195"," 0.272",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Canterbury Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.078","0.052"," 0.112",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Canterbury Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.122","0.091"," 0.159",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Canterbury Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.121","0.088"," 0.160",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Canterbury Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.150","0.113"," 0.192",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Canterbury Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.194","0.150"," 0.245",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Gisborne Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.155","0.071"," 0.279",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Gisborne Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.207","0.097"," 0.362",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Gisborne Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.194","0.102"," 0.319",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Gisborne Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.209","0.151"," 0.278",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Gisborne Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.267","0.211"," 0.330",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.115","0.085"," 0.152",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.178","0.071"," 0.340",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.110","0.086"," 0.137",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.160","0.124"," 0.201",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.219","0.179"," 0.263",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.136","0.033"," 0.334",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.154","0.113"," 0.202",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.181","0.114"," 0.266",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.171","0.141"," 0.204",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.203","0.165"," 0.245",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Marlborough Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.187","0.038"," 0.463",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Marlborough Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.286","0.053"," 0.659",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Marlborough Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.189","0.112"," 0.290",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Marlborough Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.281","0.215"," 0.355",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Marlborough Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.216","0.152"," 0.292",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Nelson Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,"0.212","0.035"," 0.543",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Nelson Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.148","0.048"," 0.319",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Nelson Region","All","All","All","All","All","All","All","NZDep 3","All",TRUE,"0.281","0.185"," 0.396",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Nelson Region","All","All","All","All","All","All","All","NZDep 4","All",TRUE,"0.211","0.142"," 0.295",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Nelson Region","All","All","All","All","All","All","All","NZDep 5","All",TRUE,"0.274","0.158"," 0.419",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Northland Region","All","All","All","All","All","All","All","NZDep 1","All",TRUE,".S",".S",".S",NA,NA,NA,NA,NA,NA,"Suppress"
"Emergency department use","edvisit","2016/17","2018/19","All","All","All","Northland Region","All","All","All","All","All","All","All","NZDep 2","All",TRUE,"0.154","0.016"," 0.474",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
