"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","disability","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.070","0.039"," 0.116","    5,000","    2,000","    8,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.073","0.037"," 0.127","    3,000","    1,000","    5,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.079","0.054"," 0.112","    6,000","    3,000","    9,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.060","0.032"," 0.100","    4,000","    2,000","    7,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Canterbury Region","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.056","0.035"," 0.086","   13,000","    6,000","   20,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Canterbury Region","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.089","0.055"," 0.135","   11,000","    5,000","   16,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Canterbury Region","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.090","0.059"," 0.131","   11,000","    5,000","   16,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Canterbury Region","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.092","0.052"," 0.149","    8,000","    3,000","   13,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Canterbury Region","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.136","0.091"," 0.193","    6,000","    2,000","   11,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Gisborne Region","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.000",NA,NA,"        0","        0","        0",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Gisborne Region","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.051","0.018"," 0.113","        0","        0","        0",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Gisborne Region","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.024","0.002"," 0.093","        0","        0","        0",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Gisborne Region","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.073","0.019"," 0.182","    1,000","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Gisborne Region","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.044","0.020"," 0.085","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.080","0.023"," 0.188","    2,000","        0","    5,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.064","0.013"," 0.176","    2,000","        0","    4,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.049","0.014"," 0.118","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.096","0.041"," 0.183","    2,000","    1,000","    4,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.032","0.015"," 0.059","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.068","0.040"," 0.108","    2,000","        0","    4,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.109","0.060"," 0.178","    3,000","        0","    5,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.104","0.055"," 0.175","    4,000","    1,000","    7,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.078","0.036"," 0.142","    4,000","    2,000","    7,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.072","0.055"," 0.093","    5,000","    3,000","    8,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Marlborough Region","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.116","0.056"," 0.205","    1,000","        0","    2,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Marlborough Region","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.091","0.008"," 0.319","    1,000","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Marlborough Region","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.040","0.003"," 0.163","        0","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Marlborough Region","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.186","0.056"," 0.402","    1,000","        0","    3,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Marlborough Region","All","All","All","All","All","All","All","NZDep 5","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Nelson Region","All","All","All","All","All","All","All","NZDep 1","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Nelson Region","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.111","0.062"," 0.179","    2,000","        0","    4,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Nelson Region","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.075","0.002"," 0.348","        0","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Nelson Region","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.122","0.013"," 0.390","    1,000","        0","    3,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Nelson Region","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.069","0.022"," 0.156","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Northland Region","All","All","All","All","All","All","All","NZDep 1","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Northland Region","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.098","0.047"," 0.175","    1,000","        0","    3,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Northland Region","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.063","0.029"," 0.116","    2,000","    1,000","    4,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Northland Region","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.085","0.047"," 0.138","    3,000","    1,000","    5,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Northland Region","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.055","0.026"," 0.102","    3,000","    1,000","    5,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Otago Region","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.118","0.072"," 0.180","    5,000","    1,000","    9,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Otago Region","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.044","0.011"," 0.113","    1,000","        0","    3,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Otago Region","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.079","0.033"," 0.153","    3,000","        0","    5,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Otago Region","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.104","0.053"," 0.178","    6,000","    1,000","   11,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Otago Region","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.129","0.041"," 0.282","    1,000","        0","    3,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Southland Region","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.193","0.032"," 0.503","    2,000","        0","    6,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Southland Region","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.022","0.001"," 0.103","        0","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Southland Region","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.033","0.003"," 0.129","    1,000","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Southland Region","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.073","0.025"," 0.162","    3,000","        0","    6,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Southland Region","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.072","0.017"," 0.190","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Taranaki Region","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.055","0.009"," 0.171","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Taranaki Region","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.077","0.022"," 0.182","    2,000","        0","    4,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Taranaki Region","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.099","0.047"," 0.178","    3,000","    1,000","    5,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Taranaki Region","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.044","0.018"," 0.089","    2,000","        0","    3,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Taranaki Region","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.056","0.019"," 0.123","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Tasman Region","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.044","0.005"," 0.152","    1,000","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Tasman Region","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.055","0.020"," 0.115","    1,000","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Tasman Region","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.047","0.021"," 0.091","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Tasman Region","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.060","0.027"," 0.113","        0","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Waikato Region","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.060","0.030"," 0.104","    3,000","    1,000","    6,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Waikato Region","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.044","0.017"," 0.091","    3,000","    1,000","    5,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Waikato Region","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.076","0.042"," 0.125","    5,000","    2,000","    9,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Waikato Region","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.061","0.037"," 0.094","    7,000","    3,000","   10,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Waikato Region","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.054","0.034"," 0.083","    6,000","    3,000","   10,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Wellington Region","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.099","0.068"," 0.138","   14,000","    7,000","   21,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Wellington Region","All","All","All","All","All","All","All","NZDep 2","All",FALSE,"0.111","0.078"," 0.152","   13,000","    8,000","   18,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Wellington Region","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.116","0.081"," 0.159","   15,000","    6,000","   23,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Wellington Region","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.137","0.089"," 0.198","   12,000","    5,000","   19,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Wellington Region","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.107","0.072"," 0.152","    7,000","    3,000","   10,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","West Coast Region","All","All","All","All","All","All","All","NZDep 1","All",FALSE,"0.000",NA,NA,"        0","        0","        0",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","West Coast Region","All","All","All","All","All","All","All","NZDep 2","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","West Coast Region","All","All","All","All","All","All","All","NZDep 3","All",FALSE,"0.035","0.009"," 0.089","        0","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","West Coast Region","All","All","All","All","All","All","All","NZDep 4","All",FALSE,"0.063","0.009"," 0.201","    1,000","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","West Coast Region","All","All","All","All","All","All","All","NZDep 5","All",FALSE,"0.107","0.013"," 0.333","        0","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.067","0.058"," 0.077","   88,000","   74,000","  101,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.116","0.075"," 0.169","   10,000","    6,000","   14,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.057","0.048"," 0.067","   45,000","   37,000","   53,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.109","0.071"," 0.158","    9,000","    5,000","   12,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.089","0.077"," 0.103","   71,000","   59,000","   84,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.167","0.125"," 0.217","   15,000","   10,000","   21,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.074","0.063"," 0.087","   71,000","   56,000","   85,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.135","0.096"," 0.182","   14,000","   10,000","   19,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Auckland Region","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.068","0.058"," 0.079","   80,000","   66,000","   94,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Auckland Region","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.116","0.068"," 0.182","    8,000","    4,000","   12,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.060","0.043"," 0.080","   16,000","   10,000","   23,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Bay of Plenty Region","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.118","0.058"," 0.207","    3,000","    1,000","    5,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Canterbury Region","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.078","0.063"," 0.096","   43,000","   30,000","   56,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Canterbury Region","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.105","0.068"," 0.153","    6,000","    4,000","    9,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Gisborne Region","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.039","0.023"," 0.061","    2,000","    1,000","    3,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Gisborne Region","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.056","0.015"," 0.142","        0","        0","        0",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.054","0.040"," 0.073","    7,000","    3,000","   10,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Hawke's Bay Region","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.120","0.056"," 0.215","    2,000","        0","    3,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.073","0.054"," 0.096","   14,000","    8,000","   21,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Manawatū-Wanganui Region","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.150","0.091"," 0.229","    4,000","    2,000","    6,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Marlborough Region","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.105","0.055"," 0.179","    3,000","        0","    5,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Marlborough Region","All","All","All","All","All","All","All","All","Disabled",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Nelson Region","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.086","0.047"," 0.142","    5,000","    1,000","    8,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Nelson Region","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.074","0.008"," 0.247","        0","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Northland Region","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.061","0.041"," 0.087","    8,000","    4,000","   12,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Northland Region","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.105","0.041"," 0.212","    2,000","        0","    4,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Otago Region","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.073","0.047"," 0.108","   12,000","    5,000","   18,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Otago Region","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.273","0.140"," 0.443","    5,000","    2,000","    8,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Southland Region","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.056","0.021"," 0.120","    5,000","        0","   10,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Southland Region","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.157","0.030"," 0.411","    2,000","        0","    5,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Taranaki Region","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.067","0.041"," 0.101","    7,000","    3,000","   11,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Taranaki Region","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.071","0.028"," 0.145","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Tasman Region","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.048","0.029"," 0.073","    2,000","    1,000","    4,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Tasman Region","All","All","All","All","All","All","All","All","Disabled",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Waikato Region","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.052","0.040"," 0.067","   20,000","   13,000","   28,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Waikato Region","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.133","0.062"," 0.239","    4,000","    1,000","    7,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Wellington Region","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.105","0.088"," 0.124","   50,000","   37,000","   64,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","Wellington Region","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.189","0.121"," 0.274","   10,000","    5,000","   14,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","West Coast Region","All","All","All","All","All","All","All","All","Non-disabled",FALSE,"0.058","0.027"," 0.109","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_psych_mh","2021/22","2023/24","All","All","All","West Coast Region","All","All","All","All","All","All","All","All","Disabled",FALSE,"0.066","0.003"," 0.287","        0","        0","        0",NA,NA,NA,"Low Quality Flag"
"Mental health care","adult_consulted_social_mh","2021/22","2023/24","All","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.138","0.131"," 0.146","  585,000","  555,000","  615,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_social_mh","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.132","0.118"," 0.147","  186,000","  164,000","  209,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_social_mh","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.112","0.100"," 0.125","   98,000","   84,000","  111,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_social_mh","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.182","0.162"," 0.204","  163,000","  136,000","  189,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_social_mh","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","All","All","All","All","All","All","All",FALSE,"0.131","0.117"," 0.146","  138,000","  118,000","  159,000",NA,NA,NA,"None"
"Mental health care","adult_consulted_social_mh","2021/22","2023/24","All","All","All","Auckland Region","All","All","All","All","All","All","All","All","All",FALSE,"0.127","0.112"," 0.143","  157,000","  134,000","  181,000",NA,NA,NA,"None"
