"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","disability","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Marlborough Region","All","All","45-54","All","All","All","All","All","All",FALSE,"0.497","0.275"," 0.720","    2,000","        0","    4,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Marlborough Region","All","All","55-64","All","All","All","All","All","All",FALSE,"0.399","0.253"," 0.560","    2,000","        0","    3,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Marlborough Region","All","All","65-74","All","All","All","All","All","All",FALSE,"0.086","0.022"," 0.213","        0","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Marlborough Region","All","All","75+","All","All","All","All","All","All",FALSE,"0.086","0.015"," 0.250","        0","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Nelson Region","All","All","15-24","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Nelson Region","All","All","25-34","All","All","All","All","All","All",FALSE,"0.149","0.057"," 0.297","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Nelson Region","All","All","35-44","All","All","All","All","All","All",FALSE,"0.230","0.109"," 0.394","    2,000","        0","    4,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Nelson Region","All","All","45-54","All","All","All","All","All","All",FALSE,"0.396","0.268"," 0.535","    3,000","    1,000","    5,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Nelson Region","All","All","55-64","All","All","All","All","All","All",FALSE,"0.357","0.145"," 0.620","    3,000","        0","    6,000",NA,NA,NA,"Low Quality Flag"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Nelson Region","All","All","65-74","All","All","All","All","All","All",FALSE,"0.206","0.090"," 0.373","    2,000","        0","    4,000",NA,NA,NA,"Low Quality Flag"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Nelson Region","All","All","75+","All","All","All","All","All","All",FALSE,"0.142","0.024"," 0.393","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Northland Region","All","All","15-24","All","All","All","All","All","All",FALSE,"0.091","0.015"," 0.267","    1,000","        0","    3,000",NA,NA,NA,"Low Quality Flag"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Northland Region","All","All","25-34","All","All","All","All","All","All",FALSE,"0.224","0.131"," 0.342","    5,000","    2,000","    7,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Northland Region","All","All","35-44","All","All","All","All","All","All",FALSE,"0.272","0.155"," 0.419","    5,000","    2,000","    8,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Northland Region","All","All","45-54","All","All","All","All","All","All",FALSE,"0.284","0.152"," 0.451","    7,000","    2,000","   12,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Northland Region","All","All","55-64","All","All","All","All","All","All",FALSE,"0.266","0.194"," 0.350","    7,000","    4,000","   11,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Northland Region","All","All","65-74","All","All","All","All","All","All",FALSE,"0.152","0.087"," 0.240","    4,000","    2,000","    6,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Northland Region","All","All","75+","All","All","All","All","All","All",FALSE,"0.119","0.062"," 0.200","    2,000","    1,000","    4,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Otago Region","All","All","15-24","All","All","All","All","All","All",FALSE,"0.444","0.239"," 0.664","   11,000","    3,000","   18,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Otago Region","All","All","25-34","All","All","All","All","All","All",FALSE,"0.276","0.191"," 0.374","    8,000","    3,000","   13,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Otago Region","All","All","35-44","All","All","All","All","All","All",FALSE,"0.448","0.261"," 0.646","   12,000","    5,000","   20,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Otago Region","All","All","45-54","All","All","All","All","All","All",FALSE,"0.422","0.301"," 0.551","   10,000","    5,000","   16,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Otago Region","All","All","55-64","All","All","All","All","All","All",FALSE,"0.291","0.221"," 0.370","    9,000","    5,000","   14,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Otago Region","All","All","65-74","All","All","All","All","All","All",FALSE,"0.302","0.195"," 0.429","    7,000","    3,000","   11,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Otago Region","All","All","75+","All","All","All","All","All","All",FALSE,"0.248","0.124"," 0.412","    3,000","    1,000","    6,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Southland Region","All","All","15-24","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Southland Region","All","All","25-34","All","All","All","All","All","All",FALSE,"0.327","0.192"," 0.488","    7,000","    2,000","   12,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Southland Region","All","All","35-44","All","All","All","All","All","All",FALSE,"0.506","0.359"," 0.652","    7,000","    3,000","   11,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Southland Region","All","All","45-54","All","All","All","All","All","All",FALSE,"0.607","0.434"," 0.761","   11,000","    3,000","   18,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Southland Region","All","All","55-64","All","All","All","All","All","All",FALSE,"0.449","0.313"," 0.591","    8,000","    3,000","   12,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Southland Region","All","All","65-74","All","All","All","All","All","All",FALSE,"0.304","0.163"," 0.478","    4,000","    1,000","    7,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Southland Region","All","All","75+","All","All","All","All","All","All",FALSE,"0.048","0.006"," 0.162","        0","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Taranaki Region","All","All","15-24","All","All","All","All","All","All",FALSE,"0.425","0.257"," 0.607","    7,000","    2,000","   11,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Taranaki Region","All","All","25-34","All","All","All","All","All","All",FALSE,"0.324","0.184"," 0.491","    5,000","    3,000","    8,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Taranaki Region","All","All","35-44","All","All","All","All","All","All",FALSE,"0.518","0.413"," 0.621","   10,000","    5,000","   15,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Taranaki Region","All","All","45-54","All","All","All","All","All","All",FALSE,"0.395","0.302"," 0.493","    7,000","    3,000","   11,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Taranaki Region","All","All","55-64","All","All","All","All","All","All",FALSE,"0.441","0.330"," 0.557","    9,000","    5,000","   13,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Taranaki Region","All","All","65-74","All","All","All","All","All","All",FALSE,"0.314","0.196"," 0.452","    5,000","    2,000","    7,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Taranaki Region","All","All","75+","All","All","All","All","All","All",FALSE,"0.135","0.076"," 0.218","    2,000","    1,000","    3,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Tasman Region","All","All","15-24","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Tasman Region","All","All","25-34","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Tasman Region","All","All","35-44","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Tasman Region","All","All","45-54","All","All","All","All","All","All",FALSE,"0.421","0.169"," 0.708","    4,000","        0","    8,000",NA,NA,NA,"Low Quality Flag"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Tasman Region","All","All","55-64","All","All","All","All","All","All",FALSE,"0.355","0.236"," 0.489","    3,000","    1,000","    5,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Tasman Region","All","All","65-74","All","All","All","All","All","All",FALSE,"0.091","0.036"," 0.183","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Tasman Region","All","All","75+","All","All","All","All","All","All",FALSE,"0.153","0.034"," 0.379","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Waikato Region","All","All","15-24","All","All","All","All","All","All",FALSE,"0.271","0.205"," 0.346","   17,000","   10,000","   24,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Waikato Region","All","All","25-34","All","All","All","All","All","All",FALSE,"0.351","0.275"," 0.432","   25,000","   15,000","   34,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Waikato Region","All","All","35-44","All","All","All","All","All","All",FALSE,"0.387","0.308"," 0.470","   26,000","   16,000","   35,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Waikato Region","All","All","45-54","All","All","All","All","All","All",FALSE,"0.393","0.302"," 0.490","   23,000","   12,000","   33,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Waikato Region","All","All","55-64","All","All","All","All","All","All",FALSE,"0.411","0.330"," 0.496","   23,000","   13,000","   32,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Waikato Region","All","All","65-74","All","All","All","All","All","All",FALSE,"0.241","0.178"," 0.314","   12,000","    7,000","   17,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Waikato Region","All","All","75+","All","All","All","All","All","All",FALSE,"0.151","0.108"," 0.203","    8,000","    4,000","   12,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Wellington Region","All","All","15-24","All","All","All","All","All","All",FALSE,"0.317","0.250"," 0.391","   29,000","   17,000","   40,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Wellington Region","All","All","25-34","All","All","All","All","All","All",FALSE,"0.380","0.325"," 0.437","   37,000","   27,000","   47,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Wellington Region","All","All","35-44","All","All","All","All","All","All",FALSE,"0.479","0.419"," 0.540","   43,000","   30,000","   56,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Wellington Region","All","All","45-54","All","All","All","All","All","All",FALSE,"0.453","0.390"," 0.518","   38,000","   27,000","   49,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Wellington Region","All","All","55-64","All","All","All","All","All","All",FALSE,"0.439","0.368"," 0.511","   34,000","   25,000","   43,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Wellington Region","All","All","65-74","All","All","All","All","All","All",FALSE,"0.294","0.221"," 0.376","   15,000","    9,000","   20,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","Wellington Region","All","All","75+","All","All","All","All","All","All",FALSE,"0.219","0.155"," 0.296","    8,000","    4,000","   12,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","West Coast Region","All","All","15-24","All","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","West Coast Region","All","All","25-34","All","All","All","All","All","All",FALSE,"0.241","0.018"," 0.699","    1,000","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","West Coast Region","All","All","35-44","All","All","All","All","All","All",FALSE,"0.274","0.153"," 0.425","    1,000","        0","    2,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","West Coast Region","All","All","45-54","All","All","All","All","All","All",FALSE,"0.289","0.076"," 0.607","    1,000","        0","    3,000",NA,NA,NA,"Low Quality Flag"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","West Coast Region","All","All","55-64","All","All","All","All","All","All",FALSE,"0.345","0.269"," 0.427","    2,000","        0","    3,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","West Coast Region","All","All","65-74","All","All","All","All","All","All",FALSE,"0.051","0.007"," 0.167","        0","        0","        0",NA,NA,NA,"Low Quality Flag"
"Private health insurance","private_insurance","2021/22","2023/24","All","All","All","West Coast Region","All","All","75+","All","All","All","All","All","All",FALSE,"0.000",NA,NA,"        0","        0","        0",NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","Northern | Te Tai Tokerau","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.228","0.198"," 0.260","   32,000","   26,000","   39,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","Midland | Te Manawa Taki","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.176","0.157"," 0.196","   30,000","   24,000","   36,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","Central | Te Ikaroa","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.184","0.163"," 0.206","   21,000","   18,000","   25,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","South Island | Te Waipounamu","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.234","0.193"," 0.279","   14,000","   11,000","   17,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2012/13","2014/15","Northern | Te Tai Tokerau","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.218","0.190"," 0.248","   32,000","   25,000","   38,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2012/13","2014/15","Midland | Te Manawa Taki","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.169","0.150"," 0.190","   29,000","   23,000","   35,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2012/13","2014/15","Central | Te Ikaroa","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.176","0.154"," 0.200","   22,000","   18,000","   26,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2012/13","2014/15","South Island | Te Waipounamu","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.216","0.178"," 0.258","   13,000","   10,000","   16,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2013/14","2015/16","Northern | Te Tai Tokerau","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.215","0.189"," 0.242","   33,000","   28,000","   39,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2013/14","2015/16","Midland | Te Manawa Taki","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.167","0.147"," 0.189","   29,000","   24,000","   33,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2013/14","2015/16","Central | Te Ikaroa","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.203","0.176"," 0.233","   26,000","   22,000","   30,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2013/14","2015/16","South Island | Te Waipounamu","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.229","0.190"," 0.272","   15,000","   12,000","   18,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2014/15","2016/17","Northern | Te Tai Tokerau","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.222","0.194"," 0.252","   35,000","   30,000","   41,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2014/15","2016/17","Midland | Te Manawa Taki","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.174","0.153"," 0.196","   30,000","   25,000","   34,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2014/15","2016/17","Central | Te Ikaroa","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.213","0.188"," 0.239","   27,000","   23,000","   32,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2014/15","2016/17","South Island | Te Waipounamu","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.216","0.178"," 0.259","   15,000","   12,000","   18,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2015/16","2017/18","Northern | Te Tai Tokerau","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.235","0.206"," 0.265","   39,000","   33,000","   45,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2015/16","2017/18","Midland | Te Manawa Taki","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.185","0.161"," 0.210","   32,000","   26,000","   38,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2015/16","2017/18","Central | Te Ikaroa","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.227","0.202"," 0.255","   28,000","   24,000","   33,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2015/16","2017/18","South Island | Te Waipounamu","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.253","0.216"," 0.293","   19,000","   15,000","   23,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2016/17","2018/19","Northern | Te Tai Tokerau","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.245","0.216"," 0.276","   41,000","   35,000","   48,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2016/17","2018/19","Midland | Te Manawa Taki","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.184","0.162"," 0.207","   34,000","   27,000","   40,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2016/17","2018/19","Central | Te Ikaroa","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.221","0.194"," 0.250","   28,000","   24,000","   32,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2016/17","2018/19","South Island | Te Waipounamu","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.258","0.220"," 0.298","   19,000","   15,000","   24,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2017/18","2019/20","Northern | Te Tai Tokerau","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.254","0.223"," 0.288","   42,000","   35,000","   49,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2017/18","2019/20","Midland | Te Manawa Taki","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.191","0.167"," 0.216","   36,000","   29,000","   43,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2017/18","2019/20","Central | Te Ikaroa","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.224","0.192"," 0.260","   30,000","   24,000","   35,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2017/18","2019/20","South Island | Te Waipounamu","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.269","0.222"," 0.319","   21,000","   15,000","   26,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2018/19","2020/21","Northern | Te Tai Tokerau","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.260","0.228"," 0.295","   44,000","   37,000","   52,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2018/19","2020/21","Midland | Te Manawa Taki","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.181","0.159"," 0.205","   37,000","   30,000","   44,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2018/19","2020/21","Central | Te Ikaroa","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.216","0.183"," 0.251","   29,000","   23,000","   34,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2018/19","2020/21","South Island | Te Waipounamu","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.242","0.197"," 0.292","   18,000","   13,000","   22,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2019/20","2021/22","Northern | Te Tai Tokerau","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.233","0.195"," 0.274","   42,000","   33,000","   50,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2019/20","2021/22","Midland | Te Manawa Taki","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.190","0.166"," 0.217","   38,000","   30,000","   46,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2019/20","2021/22","Central | Te Ikaroa","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.208","0.170"," 0.250","   30,000","   23,000","   37,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2019/20","2021/22","South Island | Te Waipounamu","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.255","0.201"," 0.314","   18,000","   13,000","   24,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2020/21","2022/23","Northern | Te Tai Tokerau","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.214","0.180"," 0.252","   41,000","   33,000","   49,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2020/21","2022/23","Midland | Te Manawa Taki","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.186","0.161"," 0.213","   37,000","   29,000","   44,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2020/21","2022/23","Central | Te Ikaroa","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.219","0.180"," 0.263","   32,000","   25,000","   39,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2020/21","2022/23","South Island | Te Waipounamu","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.287","0.226"," 0.355","   22,000","   16,000","   28,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","Northern | Te Tai Tokerau","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.203","0.170"," 0.240","   41,000","   33,000","   48,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","Midland | Te Manawa Taki","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.196","0.171"," 0.222","   38,000","   31,000","   46,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","Central | Te Ikaroa","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.224","0.183"," 0.269","   34,000","   26,000","   41,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2021/22","2023/24","South Island | Te Waipounamu","All","All","All","All","All","All","Māori","All","All","All","All","All",FALSE,"0.310","0.241"," 0.384","   26,000","   18,000","   34,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Auckland Region","All","All","All","Māori","All","All","All","All","All",FALSE,"0.268","0.231"," 0.308","   27,000","   20,000","   33,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Bay of Plenty Region","All","All","All","Māori","All","All","All","All","All",FALSE,"0.177","0.144"," 0.215","   12,000","    8,000","   16,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Canterbury Region","All","All","All","Māori","All","All","All","All","All",FALSE,"0.247","0.184"," 0.318","    7,000","    5,000","   10,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Gisborne Region","All","All","All","Māori","All","All","All","All","All",FALSE,"0.118","0.072"," 0.179","    2,000","    1,000","    3,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Hawke's Bay Region","All","All","All","Māori","All","All","All","All","All",FALSE,"0.130","0.095"," 0.171","    5,000","    3,000","    7,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Manawatū-Wanganui Region","All","All","All","Māori","All","All","All","All","All",FALSE,"0.182","0.138"," 0.234","    7,000","    4,000","    9,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Marlborough Region","All","All","All","Māori","All","All","All","All","All",FALSE,"0.163","0.063"," 0.319","    1,000","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Nelson Region","All","All","All","Māori","All","All","All","All","All",FALSE,"0.358","0.050"," 0.802","    1,000","        0","    2,000",NA,NA,NA,"Low Quality Flag"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Northland Region","All","All","All","Māori","All","All","All","All","All",FALSE,"0.127","0.094"," 0.168","    5,000","    3,000","    7,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Otago Region","All","All","All","Māori","All","All","All","All","All",FALSE,"0.207","0.131"," 0.301","    2,000","    1,000","    3,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Southland Region","All","All","All","Māori","All","All","All","All","All",FALSE,"0.226","0.135"," 0.342","    3,000","    1,000","    4,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Taranaki Region","All","All","All","Māori","All","All","All","All","All",FALSE,"0.138","0.092"," 0.196","    3,000","    1,000","    5,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Tasman Region","All","All","All","Māori","All","All","All","All","All",FALSE,".S",".S",".S",".S",".S",".S",NA,NA,NA,"Suppress"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Waikato Region","All","All","All","Māori","All","All","All","All","All",FALSE,"0.205","0.177"," 0.236","   13,000","    9,000","   18,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","Wellington Region","All","All","All","Māori","All","All","All","All","All",FALSE,"0.233","0.196"," 0.273","   10,000","    8,000","   13,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2011/12","2013/14","All","All","All","West Coast Region","All","All","All","Māori","All","All","All","All","All",FALSE,"0.167","0.063"," 0.331","        0","        0","    1,000",NA,NA,NA,"Low Quality Flag"
"Private health insurance","private_insurance","2012/13","2014/15","All","All","All","Auckland Region","All","All","All","Māori","All","All","All","All","All",FALSE,"0.250","0.214"," 0.289","   25,000","   19,000","   31,000",NA,NA,NA,"None"
"Private health insurance","private_insurance","2012/13","2014/15","All","All","All","Bay of Plenty Region","All","All","All","Māori","All","All","All","All","All",FALSE,"0.176","0.149"," 0.207","   13,000","    9,000","   18,000",NA,NA,NA,"None"
