"topic","indicator","year_from","year_to","health_region","impb","dhb","reg","gch","gender","agegroup","māori","pacific","asian","other_euro","nzdep_quin","age_standardised","proportion","proportion_low","proportion_high","total","total_low","total_high","mean","mean_low","mean_high","quality_flag"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","MidCentral","All","All","All","5-9","All","All","All","All","All",TRUE,"0.101","0.056","0.164",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","MidCentral","All","All","All","10-14","All","All","All","All","All",TRUE,"0.092","0.046","0.160",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","Hutt Valley","All","All","All","0-4","All","All","All","All","All",TRUE,"0.259","0.187","0.342",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","Hutt Valley","All","All","All","5-9","All","All","All","All","All",TRUE,"0.186","0.121","0.267",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","Hutt Valley","All","All","All","10-14","All","All","All","All","All",TRUE,"0.167","0.104","0.249",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","Capital and Coast","All","All","All","0-4","All","All","All","All","All",TRUE,"0.159","0.110","0.219",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","Capital and Coast","All","All","All","5-9","All","All","All","All","All",TRUE,"0.084","0.054","0.125",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","Capital and Coast","All","All","All","10-14","All","All","All","All","All",TRUE,"0.138","0.087","0.204",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","Wairarapa","All","All","All","0-4","All","All","All","All","All",TRUE,"0.245","0.169","0.335",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","Wairarapa","All","All","All","5-9","All","All","All","All","All",TRUE,"0.230","0.120","0.375",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","Wairarapa","All","All","All","10-14","All","All","All","All","All",TRUE,"0.187","0.100","0.305",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","Nelson Marlborough","All","All","All","0-4","All","All","All","All","All",TRUE,"0.241","0.198","0.288",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","Nelson Marlborough","All","All","All","5-9","All","All","All","All","All",TRUE,"0.151","0.081","0.246",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","Nelson Marlborough","All","All","All","10-14","All","All","All","All","All",TRUE,"0.224","0.160","0.299",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","West Coast","All","All","All","0-4","All","All","All","All","All",TRUE,"0.210","0.103","0.355",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","West Coast","All","All","All","5-9","All","All","All","All","All",TRUE,"0.177","0.063","0.358",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","West Coast","All","All","All","10-14","All","All","All","All","All",TRUE,"0.231","0.055","0.526",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","Canterbury","All","All","All","0-4","All","All","All","All","All",TRUE,"0.130","0.088","0.182",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","Canterbury","All","All","All","5-9","All","All","All","All","All",TRUE,"0.075","0.041","0.125",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","Canterbury","All","All","All","10-14","All","All","All","All","All",TRUE,"0.087","0.055","0.130",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","South Canterbury","All","All","All","0-4","All","All","All","All","All",TRUE,"0.342","0.174","0.546",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","South Canterbury","All","All","All","5-9","All","All","All","All","All",TRUE,"0.130","0.081","0.194",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","South Canterbury","All","All","All","10-14","All","All","All","All","All",TRUE,"0.216","0.139","0.312",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","Southern","All","All","All","0-4","All","All","All","All","All",TRUE,"0.261","0.203","0.327",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","Southern","All","All","All","5-9","All","All","All","All","All",TRUE,"0.152","0.102","0.215",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2015/16","2017/18","All","All","Southern","All","All","All","10-14","All","All","All","All","All",TRUE,"0.188","0.117","0.279",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Northland","All","All","All","0-4","All","All","All","All","All",TRUE,"0.245","0.178","0.322",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Northland","All","All","All","5-9","All","All","All","All","All",TRUE,"0.135","0.085","0.198",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Northland","All","All","All","10-14","All","All","All","All","All",TRUE,"0.123","0.068","0.199",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Waitematā","All","All","All","0-4","All","All","All","All","All",TRUE,"0.163","0.123","0.208",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Waitematā","All","All","All","5-9","All","All","All","All","All",TRUE,"0.125","0.093","0.164",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Waitematā","All","All","All","10-14","All","All","All","All","All",TRUE,"0.094","0.053","0.153",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Auckland","All","All","All","0-4","All","All","All","All","All",TRUE,"0.198","0.151","0.252",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Auckland","All","All","All","5-9","All","All","All","All","All",TRUE,"0.123","0.079","0.180",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Auckland","All","All","All","10-14","All","All","All","All","All",TRUE,"0.096","0.055","0.152",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Counties Manukau","All","All","All","0-4","All","All","All","All","All",TRUE,"0.198","0.148","0.256",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Counties Manukau","All","All","All","5-9","All","All","All","All","All",TRUE,"0.100","0.069","0.139",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Counties Manukau","All","All","All","10-14","All","All","All","All","All",TRUE,"0.047","0.029","0.071",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Waikato","All","All","All","0-4","All","All","All","All","All",TRUE,"0.231","0.183","0.285",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Waikato","All","All","All","5-9","All","All","All","All","All",TRUE,"0.092","0.060","0.133",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Waikato","All","All","All","10-14","All","All","All","All","All",TRUE,"0.102","0.062","0.155",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Lakes","All","All","All","0-4","All","All","All","All","All",TRUE,"0.296","0.208","0.397",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Lakes","All","All","All","5-9","All","All","All","All","All",TRUE,"0.194","0.107","0.311",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Lakes","All","All","All","10-14","All","All","All","All","All",TRUE,"0.202","0.125","0.299",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Bay of Plenty","All","All","All","0-4","All","All","All","All","All",TRUE,"0.239","0.168","0.322",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Bay of Plenty","All","All","All","5-9","All","All","All","All","All",TRUE,"0.167","0.113","0.233",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Bay of Plenty","All","All","All","10-14","All","All","All","All","All",TRUE,"0.133","0.090","0.187",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Tairāwhiti","All","All","All","0-4","All","All","All","All","All",TRUE,"0.282","0.159","0.435",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Tairāwhiti","All","All","All","5-9","All","All","All","All","All",TRUE,"0.233","0.158","0.323",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Tairāwhiti","All","All","All","10-14","All","All","All","All","All",TRUE,"0.130","0.083","0.191",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Taranaki","All","All","All","0-4","All","All","All","All","All",TRUE,"0.171","0.107","0.253",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Taranaki","All","All","All","5-9","All","All","All","All","All",TRUE,"0.158","0.096","0.238",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Taranaki","All","All","All","10-14","All","All","All","All","All",TRUE,"0.104","0.056","0.172",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Hawke's Bay","All","All","All","0-4","All","All","All","All","All",TRUE,"0.253","0.185","0.332",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Hawke's Bay","All","All","All","5-9","All","All","All","All","All",TRUE,"0.135","0.063","0.242",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Hawke's Bay","All","All","All","10-14","All","All","All","All","All",TRUE,"0.120","0.081","0.168",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Whanganui","All","All","All","0-4","All","All","All","All","All",TRUE,"0.298","0.194","0.420",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Whanganui","All","All","All","5-9","All","All","All","All","All",TRUE,"0.083","0.038","0.155",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Whanganui","All","All","All","10-14","All","All","All","All","All",TRUE,"0.151","0.085","0.241",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","MidCentral","All","All","All","0-4","All","All","All","All","All",TRUE,"0.215","0.143","0.304",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","MidCentral","All","All","All","5-9","All","All","All","All","All",TRUE,"0.112","0.060","0.185",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","MidCentral","All","All","All","10-14","All","All","All","All","All",TRUE,"0.103","0.057","0.167",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Hutt Valley","All","All","All","0-4","All","All","All","All","All",TRUE,"0.289","0.228","0.357",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Hutt Valley","All","All","All","5-9","All","All","All","All","All",TRUE,"0.161","0.109","0.225",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Hutt Valley","All","All","All","10-14","All","All","All","All","All",TRUE,"0.138","0.079","0.219",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Capital and Coast","All","All","All","0-4","All","All","All","All","All",TRUE,"0.146","0.097","0.207",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Capital and Coast","All","All","All","5-9","All","All","All","All","All",TRUE,"0.062","0.029","0.115",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Capital and Coast","All","All","All","10-14","All","All","All","All","All",TRUE,"0.125","0.070","0.202",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Wairarapa","All","All","All","0-4","All","All","All","All","All",TRUE,"0.194","0.121","0.286",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Wairarapa","All","All","All","5-9","All","All","All","All","All",TRUE,"0.205","0.112","0.328",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Wairarapa","All","All","All","10-14","All","All","All","All","All",TRUE,"0.214","0.097","0.380",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Nelson Marlborough","All","All","All","0-4","All","All","All","All","All",TRUE,"0.228","0.166","0.301",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Nelson Marlborough","All","All","All","5-9","All","All","All","All","All",TRUE,"0.145","0.086","0.222",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Nelson Marlborough","All","All","All","10-14","All","All","All","All","All",TRUE,"0.215","0.143","0.301",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","West Coast","All","All","All","0-4","All","All","All","All","All",TRUE,"0.282","0.135","0.473",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","West Coast","All","All","All","5-9","All","All","All","All","All",TRUE,"0.208","0.076","0.410",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","West Coast","All","All","All","10-14","All","All","All","All","All",TRUE,"0.194","0.092","0.338",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Canterbury","All","All","All","0-4","All","All","All","All","All",TRUE,"0.147","0.105","0.198",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Canterbury","All","All","All","5-9","All","All","All","All","All",TRUE,"0.080","0.039","0.142",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Canterbury","All","All","All","10-14","All","All","All","All","All",TRUE,"0.064","0.041","0.095",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","South Canterbury","All","All","All","0-4","All","All","All","All","All",TRUE,"0.290","0.099","0.558",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","South Canterbury","All","All","All","5-9","All","All","All","All","All",TRUE,"0.133","0.056","0.253",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","South Canterbury","All","All","All","10-14","All","All","All","All","All",TRUE,"0.209","0.122","0.321",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Southern","All","All","All","0-4","All","All","All","All","All",TRUE,"0.241","0.180","0.310",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Southern","All","All","All","5-9","All","All","All","All","All",TRUE,"0.146","0.091","0.219",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2016/17","2018/19","All","All","Southern","All","All","All","10-14","All","All","All","All","All",TRUE,"0.178","0.119","0.250",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Northland","All","All","All","0-4","All","All","All","All","All",TRUE,"0.263","0.165","0.381",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Northland","All","All","All","5-9","All","All","All","All","All",TRUE,"0.110","0.069","0.163",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Northland","All","All","All","10-14","All","All","All","All","All",TRUE,"0.179","0.107","0.271",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Waitematā","All","All","All","0-4","All","All","All","All","All",TRUE,"0.210","0.170","0.254",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Waitematā","All","All","All","5-9","All","All","All","All","All",TRUE,"0.138","0.100","0.184",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Waitematā","All","All","All","10-14","All","All","All","All","All",TRUE,"0.089","0.041","0.164",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Auckland","All","All","All","0-4","All","All","All","All","All",TRUE,"0.242","0.178","0.316",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Auckland","All","All","All","5-9","All","All","All","All","All",TRUE,"0.136","0.094","0.188",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Auckland","All","All","All","10-14","All","All","All","All","All",TRUE,"0.096","0.053","0.157",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Counties Manukau","All","All","All","0-4","All","All","All","All","All",TRUE,"0.226","0.164","0.299",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Counties Manukau","All","All","All","5-9","All","All","All","All","All",TRUE,"0.109","0.080","0.145",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Counties Manukau","All","All","All","10-14","All","All","All","All","All",TRUE,"0.049","0.026","0.083",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Waikato","All","All","All","0-4","All","All","All","All","All",TRUE,"0.251","0.204","0.302",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Waikato","All","All","All","5-9","All","All","All","All","All",TRUE,"0.106","0.063","0.165",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Waikato","All","All","All","10-14","All","All","All","All","All",TRUE,"0.109","0.067","0.165",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Lakes","All","All","All","0-4","All","All","All","All","All",TRUE,"0.328","0.195","0.485",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Lakes","All","All","All","5-9","All","All","All","All","All",TRUE,"0.207","0.139","0.290",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Lakes","All","All","All","10-14","All","All","All","All","All",TRUE,"0.201","0.117","0.309",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Bay of Plenty","All","All","All","0-4","All","All","All","All","All",TRUE,"0.232","0.165","0.309",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Bay of Plenty","All","All","All","5-9","All","All","All","All","All",TRUE,"0.119","0.078","0.170",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Bay of Plenty","All","All","All","10-14","All","All","All","All","All",TRUE,"0.106","0.064","0.163",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Tairāwhiti","All","All","All","0-4","All","All","All","All","All",TRUE,"0.294","0.184","0.426",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Tairāwhiti","All","All","All","5-9","All","All","All","All","All",TRUE,"0.213","0.118","0.337",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Tairāwhiti","All","All","All","10-14","All","All","All","All","All",TRUE,"0.146","0.071","0.257",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Taranaki","All","All","All","0-4","All","All","All","All","All",TRUE,"0.256","0.169","0.360",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Taranaki","All","All","All","5-9","All","All","All","All","All",TRUE,"0.168","0.102","0.254",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Taranaki","All","All","All","10-14","All","All","All","All","All",TRUE,"0.146","0.081","0.234",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Hawke's Bay","All","All","All","0-4","All","All","All","All","All",TRUE,"0.231","0.162","0.312",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Hawke's Bay","All","All","All","5-9","All","All","All","All","All",TRUE,"0.127","0.060","0.227",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Hawke's Bay","All","All","All","10-14","All","All","All","All","All",TRUE,"0.132","0.093","0.180",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Whanganui","All","All","All","0-4","All","All","All","All","All",TRUE,"0.300","0.204","0.411",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Whanganui","All","All","All","5-9","All","All","All","All","All",TRUE,"0.141","0.068","0.249",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Whanganui","All","All","All","10-14","All","All","All","All","All",TRUE,"0.130","0.046","0.272",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","MidCentral","All","All","All","0-4","All","All","All","All","All",TRUE,"0.236","0.135","0.365",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","MidCentral","All","All","All","5-9","All","All","All","All","All",TRUE,"0.135","0.065","0.239",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","MidCentral","All","All","All","10-14","All","All","All","All","All",TRUE,"0.110","0.057","0.185",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Hutt Valley","All","All","All","0-4","All","All","All","All","All",TRUE,"0.286","0.223","0.355",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Hutt Valley","All","All","All","5-9","All","All","All","All","All",TRUE,"0.158","0.101","0.232",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Hutt Valley","All","All","All","10-14","All","All","All","All","All",TRUE,"0.126","0.061","0.221",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Capital and Coast","All","All","All","0-4","All","All","All","All","All",TRUE,"0.156","0.098","0.230",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Capital and Coast","All","All","All","5-9","All","All","All","All","All",TRUE,"0.074","0.031","0.143",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Capital and Coast","All","All","All","10-14","All","All","All","All","All",TRUE,"0.096","0.048","0.165",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Wairarapa","All","All","All","0-4","All","All","All","All","All",TRUE,"0.253","0.153","0.378",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Wairarapa","All","All","All","5-9","All","All","All","All","All",TRUE,"0.198","0.104","0.326",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Wairarapa","All","All","All","10-14","All","All","All","All","All",TRUE,"0.228","0.110","0.389",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Nelson Marlborough","All","All","All","0-4","All","All","All","All","All",TRUE,"0.189","0.138","0.250",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Nelson Marlborough","All","All","All","5-9","All","All","All","All","All",TRUE,"0.127","0.073","0.200",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Nelson Marlborough","All","All","All","10-14","All","All","All","All","All",TRUE,"0.218","0.162","0.282",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","West Coast","All","All","All","0-4","All","All","All","All","All",TRUE,"0.296","0.169","0.452",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","West Coast","All","All","All","5-9","All","All","All","All","All",TRUE,"0.299","0.093","0.592",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","West Coast","All","All","All","10-14","All","All","All","All","All",TRUE,"0.139","0.072","0.233",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Canterbury","All","All","All","0-4","All","All","All","All","All",TRUE,"0.151","0.102","0.211",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Canterbury","All","All","All","5-9","All","All","All","All","All",TRUE,"0.068","0.037","0.113",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","Canterbury","All","All","All","10-14","All","All","All","All","All",TRUE,"0.049","0.030","0.076",NA,NA,NA,NA,NA,NA,"None"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","South Canterbury","All","All","All","0-4","All","All","All","All","All",TRUE,"0.236","0.095","0.436",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","South Canterbury","All","All","All","5-9","All","All","All","All","All",TRUE,"0.145","0.062","0.274",NA,NA,NA,NA,NA,NA,"Low Quality Flag"
"Emergency department use","kidedvisit","2017/18","2019/20","All","All","South Canterbury","All","All","All","10-14","All","All","All","All","All",TRUE,"0.150","0.073","0.261",NA,NA,NA,NA,NA,NA,"None"
